ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
dfatd-c81252109-7327251,dfatd,"FINK BRASILIAA",22042.77,2014-01-07,2014,2014,1,22042.77,22042.77,0,"Transportation of things not elsewhere specified","FINK BRASILIA LTDA"
dfatd-c3058109-7327369,dfatd,PANALPINA,40626.49,2014-01-07,2014,2015,2,20313.245,40626.49,0,"Transportation of things not elsewhere specified","Panalpina Inc."
dfatd-c4656109-7327331,dfatd,"AON REED STENHOUSE",61048.25,2014-01-07,2014,2015,2,30524.125,61048.25,0,"Employee relocation outside Canada and/or return","AON REED STENHOUSE INC."
dfatd-c48456109-7327346,dfatd,"HONEYWELL LIMITED",180695.48,2014-01-07,2014,2014,1,180695.48,180695.48,0,"Other professional services not otherwise specified","HONEYWELL LIMITED"
dfatd-c65557109-7327364,dfatd,PANALPINA,31702.75,2014-01-07,2014,2015,2,15851.375,31702.75,0,"Transportation of things not elsewhere specified","Panalpina Inc."
dfatd-c84357109-7327368,dfatd,PANALPINA,35650,2014-01-07,2014,2015,2,17825,35650,0,"Transportation of things not elsewhere specified","Panalpina Inc."
dfatd-c613119-7327516,dfatd,"INTERACTIVE AUDIO VISUAL",49439.52,2014-01-07,2014,2014,1,49439.52,49439.52,0,"Image/video equipment","Interactive Audio Visual Inc."
dfatd-c1555119-7327625,dfatd,"SEEGMULLER PARIS",12780.71,2014-01-07,2014,2014,1,12780.71,12780.71,0,"Employee relocation outside Canada and/or return","SEEGMULLER PARIS"
dfatd-c1711119-7327434,dfatd,"EXCEL HUMAN RESOURCES",18850.94,2014-01-07,2014,2014,1,18850.94,18850.94,0,"Temporary help services","EXCEL HUMAN RESOURCES"
dfatd-c4995119-7327639,dfatd,"GODON PATRICK",24973,2014-01-07,2014,2014,1,24973,24973,0,"Communications professional services not elsewhere specified","Godon Patrick"
dfatd-c7495119-7327643,dfatd,"ONX ENTERPRISE SOLUTIONS",49705.53,2014-01-07,2014,2014,1,49705.53,49705.53,0,"Comp Equip-Desktop/Personal/Portable (Incl parts&p","OnX Enterprise Solutions"
dfatd-c1558119-7327692,dfatd,"DYNAMIX PROFESSIONAL VIDEO SYSTEMS",53535.99,2014-01-07,2014,2014,1,53535.99,53535.99,0,"Image/video equipment","DYNAMIX PROFESSIONAL VIDEO SYSTEMS"
dfatd-c12213129-7330553,dfatd,"PRINTERS PLUS",17807.73,2014-01-09,2014,2014,1,17807.73,17807.73,0,"Office and stationers supplies","PRINTERS PLUS"
dfatd-c3276119-7327647,dfatd,"CROSS GROUP",45159.32,2014-01-07,2014,2014,1,45159.32,45159.32,0,"Management consulting","CROSS GROUP"
dfatd-c4687119-7327676,dfatd,"SDV LOGISTICS (CANADA)",12697.2,2014-01-07,2014,2015,2,6348.6,12697.2,0,"Transportation of things not elsewhere specified","SDV LOGISTICS (CANADA) INC."
dfatd-c63846119-7329428,dfatd,"JL RICHARDS & ASSOCIATES",403950,2014-01-07,2014,2016,3,134650,403950,0,"Architectural services","J.L. RICHARDS & ASSOCIATES LTD"
dfatd-c149119-7327741,dfatd,"ING CHRISTIAN WEISSMANN GESMBH",11104.86,2014-01-07,2014,2014,1,11104.86,11104.86,0,"Office buildings","Ing. Christian Weissmann Ges.m.b.H"
dfatd-c46710119-7327789,dfatd,"HIRSCH ELECTRONICS CORPORATION",20844.09,2014-01-07,2014,2014,1,20844.09,20844.09,0,"Safety and sanitation equipment and parts","HIRSCH ELECTRONICS CORPORATION"
dfatd-c5619119-7327750,dfatd,"LES GEOMETRES EXPERTS IMMOBILIERS",17167.82,2014-01-07,2014,2014,1,17167.82,17167.82,0,"Real Estate services","LES GEOMETRES EXPERTS IMMOBILIERS"
dfatd-c49913119-7327883,dfatd,"BRUNET-GOULARD AGENCIES",34683.58,2014-01-07,2014,2014,1,34683.58,34683.58,0,"Other machinery and parts","BRUNET-GOULARD AGENCIES INC."
dfatd-c70211119-7327845,dfatd,"PRINTERS PLUS",10904.19,2014-01-07,2014,2014,1,10904.19,10904.19,0,"Office and stationers supplies","PRINTERS PLUS"
dfatd-c6868119-7327703,dfatd,"CROSS GROUP",12057.1,2014-01-08,2014,2014,1,12057.1,12057.1,0,"Management consulting","CROSS GROUP"
dfatd-c95214119-7327922,dfatd,"MAPLESOFT GROUP",227580.19,2014-01-08,2014,2015,2,113790.095,227580.19,0,"Temporary help services","Maplesoft Group"
dfatd-c79516119-7327976,dfatd,"RECALL SECURE DESTRUCTION SERVICES",49037.48,2014-01-08,2014,2014,1,49037.48,49037.48,0,"Other business services not elsewhere specified","RECALL SECURE DESTRUCTION SERVICES"
dfatd-c20220119-7328127,dfatd,"SDV LOGISTICS (CANADA)",13565.49,2014-01-08,2014,2014,1,13565.49,13565.49,0,"Transportation of things not elsewhere specified","SDV LOGISTICS (CANADA) INC."
dfatd-c12410119-7327771,dfatd,"ATKINSON  HEATHER",24973,2014-01-08,2014,2014,1,24973,24973,0,"Communications professional services not elsewhere specified","ATKINSON,  HEATHER"
dfatd-c18621119-7328169,dfatd,"BOYD MOVING & STORAGE",47810.52,2014-01-08,2014,2014,1,47810.52,47810.52,0,"Transportation of things not elsewhere specified","BOYD MOVING & STORAGE LTD."
dfatd-c1420119-7328124,dfatd,"ALTIS PROFESSIONAL RESOURCES",15874.18,2014-12-08,2014,2015,2,7937.09,15874.18,0,"Temporary help services","Altis Professional Resources"
dfatd-c90522119-7328266,dfatd,"EDILTECNO SRL",11821.21,2014-12-08,2014,2014,1,11821.21,11821.21,0,"Residential buildings","Ediltecno Srl"
dfatd-c9223119-7328267,dfatd,"EDILTECNO SRL",11527.15,2014-12-08,2014,2014,1,11527.15,11527.15,0,"Residential buildings","Ediltecno Srl"
dfatd-c18624119-7328352,dfatd,"FINK BRASILIAA",14437.5,2014-01-08,2014,2014,1,14437.5,14437.5,0,"Employee relocation outside Canada and/or return","FINK BRASILIA LTDA"
dfatd-c35824119-7328357,dfatd,"IBM CANADA",77121.4,2014-01-08,2014,2014,1,77121.4,77121.4,0,"Information Technology & Telecom Consultants","IBM CANADA LTD."
dfatd-c65523119-7328319,dfatd,"BUREAU PEREEZDOV OOO",18247.26,2014-01-08,2014,2015,2,9123.63,18247.26,0,"Employee relocation outside Canada and/or return","BUREAU PEREEZDOV OOO"
dfatd-c82623119-7328326,dfatd,"GRAYBRIDGE MALKAM",209337.57,2014-01-08,2014,2015,2,104668.785,209337.57,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified","Graybridge Malkam"
dfatd-c7339119-7327766,dfatd,"JARVIS  JENNIFER",24973,2014-01-08,2014,2014,1,24973,24973,0,"Communications professional services not elsewhere specified","JARVIS,  JENNIFER"
dfatd-c17029119-7328610,dfatd,"HIRSCH ELECTRONICS CORPORATION",26812.08,2014-01-08,2014,2014,1,26812.08,26812.08,0,"Safety and sanitation equipment and parts","HIRSCH ELECTRONICS CORPORATION"
dfatd-c31130119-7328627,dfatd,"INTERACTIVE AUDIO VISUAL",121600.29,2014-01-08,2014,2014,1,121600.29,121600.29,0,"Image/video equipment","Interactive Audio Visual Inc."
dfatd-c71729119-7328621,dfatd,"INTERACTIVE AUDIO VISUAL",16732.05,2014-01-08,2014,2014,1,16732.05,16732.05,0,"Image/video equipment","Interactive Audio Visual Inc."
dfatd-c6131119-7328677,dfatd,"INTERDEAN RELOCATION SERVICES",16952.51,2014-01-08,2014,2014,1,16952.51,16952.51,0,"Employee relocation outside Canada and/or return","Interdean Relocation Services"
dfatd-c42033119-7328793,dfatd,"GLOBAL UPHOLSTERY CO",11161.29,2014-01-08,2014,2014,1,11161.29,11161.29,0,"Other furniture and fixtures including parts","Global Upholstery Co. Inc."
dfatd-c15436119-7329019,dfatd,"HONEYWELL LIMITED",27156.16,2014-01-08,2014,2014,1,27156.16,27156.16,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c32636119-7329021,dfatd,"HONEYWELL LIMITED",35671.84,2014-01-08,2014,2014,1,35671.84,35671.84,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c60735119-7329004,dfatd,"HONEYWELL LIMITED",24640.78,2014-01-08,2014,2014,1,24640.78,24640.78,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c68536119-7329023,dfatd,"HONEYWELL LIMITED",39583.9,2014-01-08,2014,2014,1,39583.9,39583.9,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c96735119-7329017,dfatd,"HONEYWELL LIMITED",37242.54,2014-01-08,2014,2014,1,37242.54,37242.54,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c57637119-7329039,dfatd,"CITI CONSORZIO TRASLOCATORI INT",12190.08,2014-01-08,2014,2014,1,12190.08,12190.08,0,"Other business services not elsewhere specified","C.I.T.I. Consorzio Traslocatori Int"
dfatd-c43539119-7329138,dfatd,"BOYD MOVING & STORAGE",54899.62,2014-01-08,2014,2014,1,54899.62,54899.62,0,"Transportation of things not elsewhere specified","BOYD MOVING & STORAGE LTD."
dfatd-c60739119-7329162,dfatd,"HIRSCH ELECTRONICS CORPORATION",14700.62,2014-01-08,2014,2014,1,14700.62,14700.62,0,"Safety and sanitation equipment and parts","HIRSCH ELECTRONICS CORPORATION"
dfatd-c51436119-7329022,dfatd,"QUANTUM MGMT SERVICES",20357.96,2014-02-09,2014,2015,2,10178.98,20357.96,0,"Temporary help services","QUANTUM MGMT SERVICES LTD."
dfatd-c88845119-7329417,dfatd,"PROLOGIC SYSTEMS",31273.04,2014-01-09,2014,2015,2,15636.52,31273.04,0,"Temporary help services","PROLOGIC SYSTEMS LTD."
dfatd-c79447119-7329489,dfatd,"MCSS INTERNATIONAL",56500,2014-01-09,2014,2015,2,28250,56500,0,"Courier services","MCSS International Inc."
dfatd-c24849119-7329575,dfatd,"ING CHRISTIAN WEISSMANN GESMBH",12659.69,2014-01-09,2014,2014,1,12659.69,12659.69,0,"Residential buildings","Ing. Christian Weissmann Ges.m.b.H"
dfatd-c24751119-7329700,dfatd,"TEKNION FURNITURE SYSTEM",10891.75,2014-10-09,2014,2014,1,10891.75,10891.75,0,"Other furniture and fixtures including parts","Teknion Furniture System Ltd"
dfatd-c29416129-7330743,dfatd,"ACTION PERSONNEL",19406.33,2014-10-09,2014,2014,1,19406.33,19406.33,0,"Temporary help services","ACTION PERSONNEL"
dfatd-c41951119-7329701,dfatd,"TEKNION FURNITURE SYSTEM",10685.31,2014-10-09,2014,2014,1,10685.31,10685.31,0,"Other furniture and fixtures including parts","Teknion Furniture System Ltd"
dfatd-c51350119-7329683,dfatd,"ÉCOLE DE LANGUES CREUSOT",11134.27,2014-10-09,2014,2015,2,5567.135,11134.27,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified","École de Langues Creusot"
dfatd-c87250119-7329697,dfatd,MULTISHRED,10215.2,2014-10-09,2014,2014,1,10215.2,10215.2,0,"Other machinery and parts","MULTISHRED INC."
dfatd-c13852119-7329765,dfatd,"GRAND & TOY",10522.56,2014-11-09,2014,2014,1,10522.56,10522.56,0,"Office and stationers supplies","GRAND & TOY"
dfatd-c31052119-7329792,dfatd,"HONEYWELL LIMITED",28462.44,2014-11-09,2014,2014,1,28462.44,28462.44,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c48252119-7329793,dfatd,"PRINTERS PLUS",18363.97,2014-11-09,2014,2014,1,18363.97,18363.97,0,"Other furniture and fixtures including parts","PRINTERS PLUS"
dfatd-c59154119-7329804,dfatd,"HONEYWELL LIMITED",41074.37,2014-11-09,2014,2014,1,41074.37,41074.37,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c65452119-7329794,dfatd,"HONEYWELL LIMITED",46554.87,2014-11-09,2014,2014,1,46554.87,46554.87,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c74754119-7329807,dfatd,"HONEYWELL LIMITED",20853.02,2014-11-09,2014,2014,1,20853.02,20853.02,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c84152119-7329795,dfatd,"MOTOROLA SOLUTIONS CANADA",96677.88,2014-11-09,2014,2014,1,96677.88,96677.88,0,"Communications/Networking Equipment","Motorola Solutions Canada Inc."
dfatd-c18556119-7329867,dfatd,"HONEYWELL LIMITED",28462.44,2014-12-09,2014,2014,1,28462.44,28462.44,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c35756119-7329868,dfatd,"HILLDRUP MOVING & STORAGE",13254.88,2014-12-09,2014,2014,1,13254.88,13254.88,0,"Employee relocation outside Canada and/or return","Hilldrup Moving & Storage"
dfatd-c10757119-7329919,dfatd,"HONEYWELL LIMITED",75011.66,2014-01-09,2014,2014,1,75011.66,75011.66,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c16958119-7329941,dfatd,"HONEYWELL LIMITED",70905.24,2014-01-09,2014,2014,1,70905.24,70905.24,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c34158119-7329943,dfatd,"HONEYWELL LIMITED",95716.65,2014-01-09,2014,2014,1,95716.65,95716.65,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c45057119-7329924,dfatd,"HONEYWELL LIMITED",102011.88,2014-01-09,2014,2014,1,102011.88,102011.88,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c51358119-7329944,dfatd,"HONEYWELL LIMITED",79314.7,2014-01-09,2014,2014,1,79314.7,79314.7,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c62257119-7329930,dfatd,"HONEYWELL LIMITED",71616.01,2014-01-09,2014,2014,1,71616.01,71616.01,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c62344119-7329355,dfatd,"WHITNEY JANE",24973,2014-01-09,2014,2014,1,24973,24973,0,"Communications professional services not elsewhere specified","WHITNEY, JANE"
dfatd-c70058119-7329945,dfatd,"HONEYWELL LIMITED",95891.8,2014-01-09,2014,2014,1,95891.8,95891.8,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c91954119-7329811,dfatd,"MAPLESOFT GROUP",94906.44,2014-01-09,2014,2015,2,47453.22,94906.44,0,"Temporary help services","Maplesoft Group"
dfatd-c281129-7330032,dfatd,"HILLDRUP MOVING & STORAGE",21723.57,2014-01-09,2014,2014,1,21723.57,21723.57,0,"Employee relocation outside Canada and/or return","Hilldrup Moving & Storage"
dfatd-c2940129-7330021,dfatd,"HONEYWELL LIMITED",72100.78,2014-01-09,2014,2014,1,72100.78,72100.78,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c5130129-7330022,dfatd,"RECALL SECURE DESTRUCTION SERVICES",84690.11,2014-01-09,2014,2014,1,84690.11,84690.11,0,"Other business services not elsewhere specified","RECALL SECURE DESTRUCTION SERVICES"
dfatd-c6690129-7330024,dfatd,"HILLDRUP MOVING & STORAGE",14012.76,2014-01-09,2014,2014,1,14012.76,14012.76,0,"Employee relocation outside Canada and/or return","Hilldrup Moving & Storage"
dfatd-c8410129-7330031,dfatd,"HILLDRUP MOVING & STORAGE",11401.84,2014-01-09,2014,2014,1,11401.84,11401.84,0,"Employee relocation outside Canada and/or return","Hilldrup Moving & Storage"
dfatd-c87259119-7330004,dfatd,"HONEYWELL LIMITED",78162.1,2014-01-09,2014,2014,1,78162.1,78162.1,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c1222129-7330073,dfatd,"HILLDRUP MOVING & STORAGE",14308.35,2014-01-09,2014,2014,1,14308.35,14308.35,0,"Employee relocation outside Canada and/or return","Hilldrup Moving & Storage"
dfatd-c2161129-7330049,dfatd,"LEPAH ENTERPRISES",10691.27,2014-01-09,2014,2015,2,5345.635,10691.27,0,"Residential buildings","LEPAH ENTERPRISES"
dfatd-c2942129-7330077,dfatd,"PRINTERS PLUS",13092.18,2014-01-09,2014,2014,1,13092.18,13092.18,0,"Office and stationers supplies","PRINTERS PLUS"
dfatd-c4812129-7330085,dfatd,"RECALL SECURE DESTRUCTION SERVICES",78934.25,2014-01-09,2014,2014,1,78934.25,78934.25,0,"Other business services not elsewhere specified","RECALL SECURE DESTRUCTION SERVICES"
dfatd-c6532129-7330088,dfatd,"LYRECO OFFICE PRODUCTS",10763.25,2014-01-09,2014,2014,1,10763.25,10763.25,0,"Office and stationers supplies","Lyreco Office Products"
dfatd-c1854129-7330185,dfatd,"HONEYWELL LIMITED",100071.67,2014-01-09,2014,2014,1,100071.67,100071.67,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c26344119-7329350,dfatd,"NVW COMMUNICATIONS",24973,2014-01-09,2014,2014,1,24973,24973,0,"Communications professional services not elsewhere specified","NVW Communications"
dfatd-c81055119-7329851,dfatd,"AFL ACADEMIE DE FORMATION",16959.04,2014-01-09,2014,2015,2,8479.52,16959.04,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified","AFL ACADEMIE DE FORMATION"
dfatd-c138129-7330297,dfatd,"CITI CONSORZIO TRASLOCATORI INT",12620.26,2014-01-09,2014,2014,1,12620.26,12620.26,0,"Other business services not elsewhere specified","C.I.T.I. Consorzio Traslocatori Int"
dfatd-c3888129-7330305,dfatd,"HONEYWELL LIMITED",79628.84,2014-01-09,2014,2014,1,79628.84,79628.84,0,"Informatics Software - Purchased and Developed","HONEYWELL LIMITED"
dfatd-c9038129-7330313,dfatd,MULTISHRED,12695.55,2014-01-09,2014,2014,1,12695.55,12695.55,0,"Other machinery and parts","MULTISHRED INC."
dfatd-c919129-7330316,dfatd,"BOYD MOVING & STORAGE",51732.02,2014-01-09,2014,2014,1,51732.02,51732.02,0,"Transportation of things not elsewhere specified","BOYD MOVING & STORAGE LTD."
dfatd-c34110129-7330356,dfatd,"BUREAU PEREEZDOV OOO",14050.88,2014-01-09,2014,2015,2,7025.44,14050.88,0,"Employee relocation outside Canada and/or return","BUREAU PEREEZDOV OOO"
dfatd-c51210129-7330369,dfatd,"FINK BRASILIAA",11967.98,2014-01-09,2014,2014,1,11967.98,11967.98,0,"Transportation of things not elsewhere specified","FINK BRASILIA LTDA"
dfatd-c70010129-7330372,dfatd,"FINK BRASILIAA",13010.02,2014-01-09,2014,2014,1,13010.02,13010.02,0,"Transportation of things not elsewhere specified","FINK BRASILIA LTDA"
dfatd-c87213129-7330615,dfatd,"HILLDRUP MOVING & STORAGE",15363.89,2014-01-09,2014,2014,1,15363.89,15363.89,0,"Employee relocation outside Canada and/or return","Hilldrup Moving & Storage"
dfatd-c46659119-7329993,dfatd,"PAUL LAFRANCE",24973,2014-01-09,2014,2014,1,24973,24973,0,"Communications professional services not elsewhere specified","Paul Lafrance"
dfatd-c15642109-7326812,dfatd,"ABCE LANGUAGE SCHOOL",12003.25,2014-01-09,2014,2015,2,6001.625,12003.25,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified","ABCE Language School Inc."
dfatd-c20015129-7330706,dfatd,"INTERDEAN GESMBH",38311.87,2014-01-09,2014,2014,1,38311.87,38311.87,0,"Other business services not elsewhere specified","INTERDEAN GES.M.B.H."
dfatd-c37215129-7330723,dfatd,"MAXSYS STAFFING AND CONSULTING",25457.54,2014-01-09,2014,2015,2,12728.77,25457.54,0,"Temporary help services","MAXSYS STAFFING AND CONSULTING"
dfatd-c90315129-7330734,dfatd,"SMITHS DETECTION MONTREAL",40962.5,2014-01-09,2014,2014,1,40962.5,40962.5,0,"Safety and sanitation equipment and parts","SMITHS DETECTION MONTREAL INC"
dfatd-c660572613-7330799,dfatd,"PRINTERS PLUS",19567.08,2014-10-01,2014,2014,1,19567.08,19567.08,0,"Comp Equip-Desktop/Personal/Portable (Incl parts&p","PRINTERS PLUS"
dfatd-c363582613-7330860,dfatd,"SMITHS DETECTION MONTREAL",20481.25,2014-10-02,2014,2014,1,20481.25,20481.25,0,"Other equipment and parts","SMITHS DETECTION MONTREAL INC"
dfatd-c582582613-7330861,dfatd,"PRINTERS PLUS",42151.27,2014-10-02,2014,2014,1,42151.27,42151.27,0,"Other furniture and fixtures including parts","PRINTERS PLUS"
dfatd-c676592613-7330886,dfatd,"SPEARHEAD MANAGEMENT CANADA",22599.44,2014-10-02,2014,2015,2,11299.72,22599.44,0,"Temporary help services","SPEARHEAD Management Canada"
dfatd-c348482613-7328389,dfatd,"CANADIAN CORPS OF COMMISSIONAIRES",34465,2014-10-06,2014,2016,3,11488.3333333,34465,0,"Protection services","THE COMMISSIONAIRES"
dfatd-c44132713-7330990,dfatd,"BRUNET-GOULARD AGENCIES",16851.49,2014-10-06,2014,2014,1,16851.49,16851.49,0,"Safety and sanitation equipment and parts","BRUNET-GOULARD AGENCIES INC."
dfatd-c5132713-7330968,dfatd,"SDV LOGISTICS (CANADA)",26252.91,2014-10-06,2014,2014,1,26252.91,26252.91,0,"Transportation of things not elsewhere specified","SDV LOGISTICS (CANADA) INC."
dfatd-c95212813-7334532,dfatd,PANALPINA,32463.23,2014-10-06,2014,2015,2,16231.615,32463.23,0,"Transportation of things not elsewhere specified","Panalpina Inc."
dfatd-c64442713-7331021,dfatd,"INTERDEAN GESMBH",17814.52,2014-10-07,2014,2014,1,17814.52,17814.52,0,"Employee relocation outside Canada and/or return","INTERDEAN GES.M.B.H."
dfatd-c81642713-7331036,dfatd,"DYNAMIX PROFESSIONAL VIDEO SYSTEMS",10227.87,2014-10-07,2014,2014,1,10227.87,10227.87,0,"Image/video equipment","DYNAMIX PROFESSIONAL VIDEO SYSTEMS"
dfatd-c20762713-7331083,dfatd,"LEPAH ENTERPRISES",11774.1,2014-10-08,2014,2015,2,5887.05,11774.1,0,"Residential buildings","LEPAH ENTERPRISES"
dfatd-c20772713-7331134,dfatd,"GRAYBAR CANADA",15824.16,2014-10-08,2014,2014,1,15824.16,15824.16,0,"Safety and sanitation equipment and parts","Graybar Canada"
dfatd-c41072713-7331136,dfatd,"HILLDRUP MOVING & STORAGE",13971.99,2014-10-08,2014,2014,1,13971.99,13971.99,0,"Employee relocation outside Canada and/or return","Hilldrup Moving & Storage"
dfatd-c42662713-7331084,dfatd,"LEPAH ENTERPRISES",11539.37,2014-10-08,2014,2015,2,5769.685,11539.37,0,"Residential buildings","LEPAH ENTERPRISES"
dfatd-c92632713-7330995,dfatd,"BURTONS LIMOUSINE SERVICE",14376.44,2014-10-08,2014,2014,1,14376.44,14376.44,0,Hospitality,"BURTON'S LIMOUSINE SERVICE LTD"
dfatd-c83282713-7331208,dfatd,"ADVANCED CHIPPEWA TECHNOLOGIES",14696.78,2014-10-09,2014,2014,1,14696.78,14696.78,0,"Comp Equip-Desktop/Personal/Portable (Incl parts&p","Advanced Chippewa Technologies Inc."
