ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
dfatd-c34342713-7332300,dfatd,"OTTAWA LOGISTICS",79100,2014-10-30,2014,2015,2,39550,50850,2,"Other business services not elsewhere specified","OTTAWA LOGISTICS"
dfatd-c565322713-7332270,dfatd,"STUDIO INGEGNERIA MAGGI SRL",17062.85,2014-10-30,2014,2015,2,8531.425,17062.85,0,"Office buildings","STUDIO INGEGNERIA MAGGI S.R.L."
dfatd-c487362713-7332348,dfatd,"PROMAXIS SYSTEMS",323769.55,2014-10-31,2014,2015,2,161884.775,81578.67,3,"Temporary help services","PROMAXIS SYSTEMS INC."
dfatd-c597352713-7332342,dfatd,"KOREA UNIVERSITY APAIE",10720,2014-10-31,2014,2015,2,5360,10720,0,"Rental - other","Korea University - APAIE"
dfatd-c160182713-7331701,dfatd,"MOTOR TOME SA",29603.59,2014-11-01,2014,2015,2,14801.795,29603.59,0,"Road motor vehicles","MOTOR TOME SA"
dfatd-c206402713-7332474,dfatd,"C100 ASSOCIATION",11229,2014-11-01,2014,2015,2,5614.5,11229,0,"Net increases or decreases in Other Specified Purpose Accounts","C100 Association"
dfatd-c223542613-7329850,dfatd,"SIRVI SIRJE",26614.59,2014-11-01,2014,2018,5,5322.918,26614.59,0,"Contracted building cleaning","Sirvi, Sirje"
dfatd-c238212713-7331840,dfatd,"EXCEL HUMAN RESOURCES",31216.88,2014-11-01,2014,2015,2,15608.44,31216.88,0,"Temporary help services","EXCEL HUMAN RESOURCES"
dfatd-c332142713-7331513,dfatd,"G4S SECURE SOLUTIONS SDN BHD",19911.6,2014-11-01,2014,2016,3,6637.2,19911.6,0,"Protection services","G4S SECURE SOLUTIONS SDN BHD"
dfatd-c613212713-7331851,dfatd,"G4S GUVENLIK HIZMETLERI AS",40907.17,2014-11-01,2014,2016,3,13635.7233333,40907.17,0,"Protection services","G4S GUVENLIK HIZMETLERI A.S."
dfatd-c86353911-ard164999-488,dfatd,"ALEJANDRO FACCINI & CIAA",342877.3,2014-11-01,2014,2015,2,171438.65,342877.3,0,"Office buildings","ALEJANDRO FACCINI & CIA LTDA"
dfatd-c966211510-7309720,dfatd,"QUICK MECHANICAL AND ELECTRICAL",19887.1,2014-11-01,2014,2015,2,9943.55,15000,2,"Heating, air-conditioning and refrigeration equipment","QUICK MECHANICAL AND ELECTRICAL"
dfatd-c18402713-7332470,dfatd,"ADVANCED BUSINESS INTERIORS",12306.5,2014-11-04,2014,2015,2,6153.25,12306.5,0,"Safety and sanitation equipment and parts","Advanced Business Interiors"
dfatd-c112382713-7332400,dfatd,"BEYOND ENERGY CODE CONSULTING",14000,2014-11-03,2014,2015,2,7000,14000,0,"Other professional services not otherwise specified","Beyond Energy Code Consulting Ltd."
dfatd-c331382713-7332409,dfatd,"CLEARSKY ADVISORS",10170,2014-11-03,2014,2015,2,5085,10170,0,"Management consulting","Clearsky Advisors Inc."
dfatd-c36392713-7331232,dfatd,"FORESIGHT SCIENCE & TECHNOLOGY",20133,2014-11-03,2014,2015,2,10066.5,20133,0,"Advertising services","Foresight Science & Technology"
dfatd-c472122713-7331457,dfatd,"MAPLESOFT CONSULTING",368289.6,2014-11-03,2014,2017,4,92072.4,92072.4,3,"Information Technology & Telecom Consultants","Maplesoft Consulting"
dfatd-c518382713-7332412,dfatd,"PRISMATIQUE DESIGNS LIMITED",17940.86,2014-11-03,2014,2015,2,8970.43,17940.86,0,"Safety and sanitation equipment and parts","PRISMATIQUE DESIGNS LIMITED"
dfatd-c534222713-7331877,dfatd,"HEALTH RESEARCH FOR ACTION (HERA)",386500,2014-11-03,2014,2016,3,128833.333333,386500,0,"Other professional services not otherwise specified","Health Research for Action (hera)"
dfatd-c753372713-7332392,dfatd,"ARPER USA",25682.86,2014-11-03,2014,2015,2,12841.43,25682.86,0,"Safety and sanitation equipment and parts","Arper USA Inc."
dfatd-c847152713-7331603,dfatd,"SALASAN CONSULTING",293191.06,2014-11-03,2014,2016,3,97730.3533333,280215.51,2,"Other professional services not otherwise specified","SALASAN Consulting Inc."
dfatd-c862382713-7332415,dfatd,"DARRELL BELL GALLERY",18000,2014-11-03,2014,2015,2,9000,18000,0,"Miscellaneous expenditures not elsewhere classified","Darrell Bell Gallery"
dfatd-c237392713-7332434,dfatd,"TOV ""VIDRODZHENNYA""",13996.34,2014-11-04,2014,2015,2,6998.17,13996.34,0,"Office buildings","TOV ""VIDRODZHENNYA"""
dfatd-c393402713-7332480,dfatd,"PLAN L",10860,2014-11-04,2014,2015,2,5430,10860,0,"Safety and sanitation equipment and parts","Plan L"
dfatd-c784392713-7332469,dfatd,"OTTAWA BUSINESS INTERIORS (OBI)",23766.08,2014-11-04,2014,2015,2,11883.04,23766.08,0,"Safety and sanitation equipment and parts","OTTAWA BUSINESS INTERIORS (OBI)"
dfatd-c612392713-7332467,dfatd,"QMR STAFFING SOLUTIONS",226000,2014-11-05,2014,2015,2,113000,226000,0,"Temporary help services","QMR Staffing Solutions Inc."
dfatd-c79462813-214-0301,dfatd,"FACTIVA A DOW JONES/REUTERS CO",515374.92,2014-11-05,2014,2016,3,171791.64,257687.46,2,"Electronic subscriptions & electronic publications","FACTIVA - A DOW JONES/REUTERS CO"
dfatd-c97352713-7332332,dfatd,"MAVIS MCRAE",13650,2014-11-05,2014,2015,2,6825,13650,0,"Training consultants","Mavis McRae"
dfatd-c174422713-7332603,dfatd,"FASCON VENTURES",27403.16,2014-11-06,2014,2015,2,13701.58,8182.41,0,Gasoline,"FASCON Ventures"
dfatd-c143452713-7332743,dfatd,BUROVISION,13289.89,2014-11-07,2014,2015,2,6644.945,13289.89,0,"Safety and sanitation equipment and parts",Burovision
dfatd-c440462713-7332780,dfatd,"DESILSBY DISTINCTIVE LINENS",11602.8,2014-11-07,2014,2015,2,5801.4,11602.8,0,"House furnishing, excl. furniture","D.E.SILSBY DISTINCTIVE LINENS"
dfatd-c596442713-7332719,dfatd,"GERESO SA",10987.48,2014-11-07,2014,2015,2,5493.74,10987.48,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified","GERESO SA"
dfatd-c643462713-7332781,dfatd,"DESILSBY DISTINCTIVE LINENS",24777,2014-11-07,2014,2015,2,12388.5,24777,0,"House furnishing, excl. furniture","D.E.SILSBY DISTINCTIVE LINENS"
dfatd-c829422813-2014-0324,dfatd,"CHRYSLER CANADA",21385,2014-11-07,2014,2015,2,10692.5,21385,0,"Road motor vehicles","CHRYSLER CANADA LTD."
dfatd-c844462813-214-0326,dfatd,"GARTNER CANADA CO",233107.7,2014-11-07,2014,2015,2,116553.85,233107.7,0,"Information Technology & Telecom Consultants","GARTNER CANADA CO"
dfatd-c2102813-7333870,dfatd,"MAERCON CONSTRUCTION",31956.96,2014-11-10,2014,2015,2,15978.48,31956.96,0,"Office buildings","MAERCON CONSTRUCTION LTD"
dfatd-c533172813-7334276,dfatd,"DANESH AFGHAN CONSTRUCTION COMPANY",70075.38,2014-11-10,2014,2015,2,35037.69,70075.38,0,"Office buildings","Danesh Afghan Construction Company"
dfatd-c581412713-7332531,dfatd,"MESSA COMPUTING",79721.5,2014-11-10,2014,2015,2,39860.75,67235,2,"Information Technology & Telecom Consultants","MESSA COMPUTING Inc."
dfatd-c753402713-7332489,dfatd,"7543352 CANADA",16607.49,2014-11-10,2014,2015,2,8303.745,16607.49,0,"Training consultants","7543352 Canada Inc."
dfatd-c846462713-7332805,dfatd,"FGW GENERATORS (PTY)",45100.62,2014-11-10,2014,2015,2,22550.31,45100.62,0,"Office buildings","FGW GENERATORS (PTY) LTD"
dfatd-c424442713-7332718,dfatd,"TOKYO TOYOPET K)",37744.41,2014-11-01,2014,2015,2,18872.205,37744.41,0,"Road motor vehicles","TOKYO TOYOPET K)"
dfatd-c205492713-7332931,dfatd,"BUSINESS INTERIORS",24429,2014-11-12,2014,2015,2,12214.5,24429,0,"Safety and sanitation equipment and parts","Business Interiors Inc."
dfatd-c393492713-7332934,dfatd,"MBO (MOBILIER DE BUREAU DE",15780,2014-11-12,2014,2015,2,7890,15780,0,"Safety and sanitation equipment and parts","MBO (Mobilier de Bureau de"
dfatd-c421402913-7060866,dfatd,"MM LYNCH CONSULTANTS INTERNATIONAL",260484,2014-11-12,2014,2019,6,43414,260484,0,"Purchase of services for development assistance","MM LYNCH CONSULTANTS INTERNATIONAL"
dfatd-c580492713-7332938,dfatd,"HILLS KOKSILAH STORE",10700,2014-11-12,2014,2015,2,5350,10700,0,"Miscellaneous expenditures not elsewhere classified","Hill's Koksilah Store Ltd."
dfatd-c768492713-7332939,dfatd,HAWORTH,16420.7,2014-11-12,2014,2015,2,8210.35,16420.7,0,"Safety and sanitation equipment and parts","HAWORTH LTD."
dfatd-c940492713-7332941,dfatd,"THOMAS FERGUSON  & CO",23496.33,2014-11-12,2014,2015,2,11748.165,23496.33,0,"House furnishing, excl. furniture","Thomas Ferguson  & Co. Ltd."
dfatd-c967402913-7060856,dfatd,"RODRIGUE ANDRé",188377.35,2014-11-12,2014,2019,6,31396.225,188377.35,0,"Purchase of services for development assistance","Rodrigue, André"
dfatd-c1432813-2014-0325,dfatd,"FORD MOTOR COMPANY OF CANADA",25672.15,2014-11-13,2014,2015,2,12836.075,25672.15,0,"Road motor vehicles","FORD MOTOR COMPANY OF CANADA"
dfatd-c610422813-2014-0323a,dfatd,"FORD MOTOR COMPANY OF CANADA",26523.15,2014-11-13,2014,2015,2,13261.575,26523.15,0,"Road motor vehicles","FORD MOTOR COMPANY OF CANADA"
dfatd-c80512713-7333014,dfatd,"FERNANDEZ AGUILAR SA",23942.25,2014-11-13,2014,2015,2,11971.125,23942.25,0,"Office buildings","FERNANDEZ AGUILAR S.A."
dfatd-c846502713-7333002,dfatd,"KRUG FURNITURE",18999,2014-11-13,2014,2015,2,9499.5,18999,0,"Safety and sanitation equipment and parts","KRUG FURNITURE INC."
dfatd-c987442713-7332738,dfatd,"OGILVY & MATHER (CANADA)",345655.7,2014-11-13,2014,2016,3,115218.566667,229842,3,"Purchase of training packages and courses","Ogilvy & Mather (Canada) Ltd"
dfatd-c186382913-7060946,dfatd,"COLLINS BARROW EDMONTON LLP",14700,2014-11-14,2014,2015,2,7350,14700,0,"Purchase of services for development assistance","Collins Barrow Edmonton LLP"
dfatd-c299532713-7333087,dfatd,"GEORGIA SCHERMAN PROJECTS",12600,2014-11-14,2014,2015,2,6300,12600,0,"Miscellaneous expenditures not elsewhere classified","Georgia Scherman Projects"
dfatd-c33522713-7333066,dfatd,"JOEL KROPF",20340,2014-11-14,2014,2015,2,10170,20340,0,"Temporary help services","Joel Kropf"
dfatd-c514412913-7060885,dfatd,"TAMARACK GROUP",90626.55,2014-11-14,2014,2015,2,45313.275,90626.55,0,"Purchase of services for development assistance","Tamarack Group"
dfatd-c846512713-7333040,dfatd,"YOPOWER MANUFACTURING",26141.38,2014-11-14,2014,2015,2,13070.69,26141.38,0,"Residential buildings","YOPOWER MANUFACTURING LTD"
dfatd-c533542713-7333176,dfatd,"ABM JANITORIAL SERVICES",13270.06,2014-11-15,2014,2015,2,6635.03,13270.06,0,"Contracted building cleaning","ABM Janitorial Services"
dfatd-c610101310-7337179,dfatd,"CANADIAN CORPS OF COMMISSIONAIRES",248187,2014-11-15,2014,2015,2,124093.5,111383.96,2,"Protection services","COMMISSIONAIRES - OTTAWA"
dfatd-c252462713-7332777,dfatd,"CENTRE DE LANGUES INTERNATIONALES",15190,2014-11-17,2014,2015,2,7595,15190,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified","Centre de langues internationales"
dfatd-c362542713-7333173,dfatd,"ADVANCED BUSINESS INTERIORS",12690.08,2014-11-17,2014,2015,2,6345.04,12690.08,0,"Safety and sanitation equipment and parts","Advanced Business Interiors"
dfatd-c639372913-7060928,dfatd,"BOISVERT RICHARD",71560.61,2014-11-18,2014,2015,2,35780.305,71560.61,0,"Purchase of services for development assistance","BOISVERT, RICHARD"
dfatd-c96552713-7333198,dfatd,"IBM CANADA",613251,2014-11-18,2014,2016,3,204417,305100,4,"Information Technology & Telecom Consultants","IBM CANADA LTD."
dfatd-c174542713-7333163,dfatd,"SOUND VENTURE PRODUCTIONS",24995.6,2014-11-19,2014,2015,2,12497.8,24995.6,0,"Purchase of training packages and courses","SOUND VENTURE PRODUCTIONS"
dfatd-c252572713-7333310,dfatd,"SYSTEMATIX IT SOLUTIONS",24012.5,2014-11-19,2014,2015,2,12006.25,24012.5,0,"Information Technology & Telecom Consultants","Systematix IT Solutions Inc."
dfatd-c893562713-7333286,dfatd,"UNIVERSITY OF SASKATCHEWAN",11413,2014-11-19,2014,2015,2,5706.5,11413,0,"Management consulting","UNIVERSITY OF SASKATCHEWAN"
dfatd-c18582713-7333355,dfatd,"DAVID J ARCHER (HOLDINGS)",32678.97,2014-11-20,2014,2015,2,16339.485,32678.97,0,"Residential buildings","DAVID J ARCHER (HOLDINGS) LTD"
dfatd-c315592713-7333381,dfatd,"QUEENS UNIVERSITY SCHOOL OF",24589.37,2014-11-20,2014,2015,2,12294.685,24589.37,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified","Queen's University School of"
dfatd-c486592713-7333385,dfatd,"NIPPON KANZAI (K",64055.12,2014-11-20,2014,2015,2,32027.56,64055.12,0,"Office buildings","NIPPON KANZAI (K"
dfatd-c596582713-7333363,dfatd,"PACKPLUS INTERNATIONAL LIMITED",30570.97,2014-11-20,2014,2015,2,15285.485,30570.97,0,"Office buildings","PACKPLUS INTERNATIONAL LIMITED"
dfatd-c815532713-7333153,dfatd,"GOSS GILROY",285360.79,2014-11-20,2014,2015,2,142680.395,285360.79,0,"Other professional services not otherwise specified","GOSS GILROY INC."
dfatd-c39312813-7333451,dfatd,"CQ ROLL CALL",90849.56,2014-11-21,2014,2016,3,30283.1866667,90849.56,0,"Printed matter, including books, newspapers, pictures, manuscripts and forms","CQ Roll Call"
dfatd-c4902813-7333405,dfatd,"RED ORANGE SERVICES",28502.29,2014-11-21,2014,2015,2,14251.145,28502.29,0,"Road motor vehicles","Red Orange Services Inc."
dfatd-c815442713-7332722,dfatd,"ATLANTICA NET TELECOMUNICAÇÕESA",19735.61,2014-11-21,2014,2016,3,6578.53666667,19735.61,0,"Net increases or decreases in Other Specified Purpose Accounts","ATLANTICA NET TELECOMUNICAÇÕES LTDA"
dfatd-c83002813-7333448,dfatd,"ART LIFE DESIGN",14265,2014-11-21,2014,2015,2,7132.5,14265,0,"Other professional services not otherwise specified","Art Life Design"
dfatd-c31161313-ard164999-480,dfatd,"EDW CABLING",75328.98,2014-11-23,2014,2015,2,37664.49,75328.98,0,"Office buildings","EDW Cabling inc."
dfatd-c58002813-7333446,dfatd,"MAXSYS STAFFING & CONSULTING",240157.77,2014-11-24,2014,2017,4,60039.4425,123848,2,"Information Technology & Telecom Consultants","MaxSys Staffing & Consulting"
dfatd-c58012813-7333468,dfatd,"PPI PROJET PRODUCTION",34096.99,2014-11-24,2014,2015,2,17048.495,34096.99,0,"Office buildings","PPI - Projet Production"
dfatd-c75212813-7333473,dfatd,"WYG ENGINEERING LIMITED",47937.4,2014-11-24,2014,2015,2,23968.7,47937.4,0,"Office buildings","WYG Engineering Limited"
dfatd-c999422913-a033033-2014/11/24,dfatd,"MICHAEL HITCH",30000,2014-11-24,2014,2015,2,15000,30000,0,"Other transfer payments outside Canada to or on behalf of international organizations and foreign countries","Michael Hitch"
dfatd-c56432813-7333548,dfatd,"BOBIN TRADITION ATELIERS DE TAPIS",12109.88,2014-11-25,2014,2015,2,6054.94,12109.88,0,"Other professional services not otherwise specified","BOBIN TRADITION ATELIERS DE TAPIS"
dfatd-c79302813-7334818,dfatd,"9093516 CANADA",45200,2014-11-25,2014,2015,2,22600,45200,0,"Management consulting","9093516 Canada Inc"
dfatd-c25252813-7333649,dfatd,"RENOUF PUBLISHING COMPANY",22273.57,2014-11-26,2014,2015,2,11136.785,22273.57,0,"Electronic subscriptions & electronic publications","RENOUF PUBLISHING COMPANY LTD"
dfatd-c37742813-7333618,dfatd,YANDALUX,67756.65,2014-11-26,2014,2015,2,33878.325,67756.65,0,"Other engineering works",YANDALUX
dfatd-c62752813-7333653,dfatd,"TAB PRODUCTS OF CANADA",21583.58,2014-11-26,2014,2015,2,10791.79,21583.58,0,"Safety and sanitation equipment and parts","TAB Products of Canada Ltd."
dfatd-c72142813-7333631,dfatd,"AP INDUSTRIES",15073,2014-11-26,2014,2015,2,7536.5,15073,0,"Other furniture and fixtures including parts","AP Industries"
dfatd-c90842813-7333636,dfatd,"CLEARVIEW SOLAR",51048,2014-11-26,2014,2015,2,25524,51048,0,"Residential buildings","Clearview Solar Inc"
dfatd-c11172813-7333748,dfatd,"PROSPECTORS & DEVELOPERS",18306,2014-11-27,2014,2015,2,9153,18306,0,"Exposition services","Prospectors & Developers"
dfatd-c249372913-7060927,dfatd,"ARMSTRONG GREGORY",86688.43,2014-11-27,2014,2015,2,43344.215,86688.43,0,"Purchase of services for development assistance","ARMSTRONG, GREGORY"
dfatd-c32342813-7334955,dfatd,"GANA ABOUBACAR",12564.22,2014-12-15,2014,2017,4,3141.055,12564.22,0,"Other machinery and parts","GANA ABOUBACAR"
dfatd-c56462813-7333712,dfatd,"PATHFINDERS SYSTEMS DESIGN",23281.18,2014-11-27,2014,2015,2,11640.59,23281.18,0,"Other furniture and fixtures including parts","PATHFINDERS SYSTEMS DESIGN"
dfatd-c73662813-7333739,dfatd,"TAB PRODUCTS OF CANADA",37450.88,2014-11-27,2014,2015,2,18725.44,37450.88,0,"Other furniture and fixtures including parts","TAB Products of Canada Ltd."
dfatd-c858362913-7060978,dfatd,"A&G BLUNDELL HOLDINGS LLC",98875,2014-11-27,2014,2016,3,32958.3333333,98875,0,"Purchase of services for development assistance","A&G Blundell Holdings, LLC"
dfatd-c92462813-7333745,dfatd,"PATHFINDERS SYSTEMS DESIGN",19866.45,2014-11-27,2014,2015,2,9933.225,19866.45,0,"Other furniture and fixtures including parts","PATHFINDERS SYSTEMS DESIGN"
dfatd-c345222813-7334561,dfatd,"GSMA LIMITED",14878.94,2014-11-28,2014,2015,2,7439.47,14878.94,0,"Net increases or decreases in Other Specified Purpose Accounts","GSMA Limited"
dfatd-c358432913-dfatd/14/15-04,dfatd,"KIRA LYNN THOMAS CLAES",145000,2014-11-28,2014,2015,2,72500,145000,0,"Other transfer payments outside Canada to or on behalf of international organizations and foreign countries","Kira Lynn Thomas Claes"
dfatd-c65872813-7333778,dfatd,YANDALUX,36072,2014-11-28,2014,2015,2,18036,36072,0,"Residential buildings",YANDALUX
dfatd-c83072813-7333780,dfatd,"TRANSPORTES Y SERVICIOS REMSSA SA",11690.02,2014-11-28,2014,2015,2,5845.01,11690.02,0,"Other furniture and fixtures including parts","TRANSPORTES Y SERVICIOS REMSSA SA"
dfatd-c83082813-7333817,dfatd,"NIENKAMPER ICF",22807,2014-11-28,2014,2015,2,11403.5,22807,0,"Safety and sanitation equipment and parts","NIENKAMPER - ICF"
dfatd-c393582713-7333360,dfatd,"INTERNATIONAL TRADE CENTRE",12000,2014-11-30,2014,2015,2,6000,12000,0,"Purchase of training packages and courses","INTERNATIONAL TRADE CENTRE"
dfatd-c171432913-a033033-2014/12/01,dfatd,"ERNST & YOUNG",32000,2014-12-01,2014,2015,2,16000,32000,0,"Other transfer payments outside Canada to or on behalf of international organizations and foreign countries","ERNST & YOUNG"
dfatd-c174102813-7333877,dfatd,"NIENKAMPER ICF",10792,2014-12-01,2014,2015,2,5396,10792,0,"Other furniture and fixtures including parts","NIENKAMPER - ICF"
dfatd-c20542813-7333598,dfatd,ASSIYANA,123907.09,2014-12-01,2014,2016,3,41302.3633333,58194.72,3,"Contracted building cleaning",Assiyana
dfatd-c42492813-7333865,dfatd,"OFFICE SPECIALTY",17670,2014-12-01,2014,2015,2,8835,17670,0,"Other furniture and fixtures including parts","Office Specialty"
dfatd-c49442713-7332697,dfatd,"MOHD FATAHA BIN MAIDEEN",15585.5,2014-12-01,2014,2015,2,7792.75,15585.5,0,"Other business services not elsewhere specified","MOHD FATAHA BIN MAIDEEN"
dfatd-c530392913-7060968,dfatd,"FRICK LUCIA (CONSULTANT)",52633.93,2014-12-01,2014,2015,2,26316.965,52633.93,0,"Purchase of services for development assistance","Frick, Lucia (Consultant)"
dfatd-c565472713-7332836,dfatd,"SECURITAS CR",340855.01,2014-12-01,2014,2017,4,85213.7525,220550.21,2,"Protection services","Securitas CR"
dfatd-c565522713-7333077,dfatd,EMERION,300580,2014-12-01,2014,2017,4,75145,128820,3,"Information Technology & Telecom Consultants",Emerion
dfatd-c59592813-7333866,dfatd,"CARAHSOFT TECHNOLOGY CORP",40880.1,2014-12-01,2014,2015,2,20440.05,40880.1,0,"Networking Software","Carahsoft Technology Corp."
dfatd-c78392813-7333869,dfatd,INSCAPE,20140.5,2014-12-01,2014,2015,2,10070.25,20140.5,0,"Other furniture and fixtures including parts",INSCAPE
dfatd-c361102813-7333900,dfatd,"DAVE TOWERS BUILDING",14803.98,2014-12-02,2014,2015,2,7401.99,14803.98,0,"Residential buildings","DAVE TOWERS BUILDING"
dfatd-c46372913-7060977,dfatd,"ANGELHOEVE ASSOCIATES",82502.91,2014-12-02,2014,2015,2,41251.455,82502.91,0,"Purchase of services for development assistance","ANGELHOEVE ASSOCIATES INC."
dfatd-c47072813-7333771,dfatd,"PAE DESIGN AND FACILITY MANAGEMENT",35391.72,2014-12-02,2014,2015,2,17695.86,35391.72,0,"Residential buildings","PAE DESIGN AND FACILITY MANAGEMENT"
dfatd-c533102813-7333920,dfatd,"PILOTO AUTOMATICO DB SAS",25409.82,2014-12-02,2014,2015,2,12704.91,25409.82,0,Hospitality,"PILOTO AUTOMATICO DB SAS"
dfatd-c111132813-7334047,dfatd,"ADVANCED BUSINESS INTERIORS",14760,2014-12-03,2014,2015,2,7380,14760,0,"Other furniture and fixtures including parts","Advanced Business Interiors"
dfatd-c1782813-7333793,dfatd,"EXCEL HUMAN RESOURCES",25167.48,2014-12-03,2014,2015,2,12583.74,10393.74,2,"Temporary help services","EXCEL HUMAN RESOURCES"
dfatd-c220122813-7334023,dfatd,"ABSOLUTE OFFICE",23877,2014-12-03,2014,2015,2,11938.5,23877,0,"Other furniture and fixtures including parts","Absolute Office Inc."
dfatd-c48122813-7334020,dfatd,"SMITHS DETECTION",17942.26,2014-12-03,2014,2015,2,8971.13,17942.26,0,"Residential buildings","SMITHS DETECTION"
dfatd-c580122813-7334032,dfatd,"MBO (MOBILIER DE BUREAU DE",18903,2014-12-03,2014,2015,2,9451.5,18903,0,"Other furniture and fixtures including parts","MBO (Mobilier de Bureau de"
